com.samsung.shealth.stress,6307003,8
create_sh_ver,start_time,custom,binning_data,tag_id,modify_sh_ver,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62910051,2025-09-04 01:00:00.000,,7030c714-85f4-432b-9e6f-932617b35dc8.binning_data.json,10011,62910051,2025-09-04 02:06:16.598,2025-09-04 01:02:29.241,91.0,0.0,14.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 01:59:59.999,7030c714-85f4-432b-9e6f-932617b35dc8,
62910051,2025-09-03 12:00:00.000,,9425b491-e737-44a5-95d6-1b6e86b5f9da.binning_data.json,10011,62910051,2025-09-03 13:10:33.612,2025-09-03 12:44:09.621,35.0,1.0,14.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 12:59:59.999,9425b491-e737-44a5-95d6-1b6e86b5f9da,
62910051,2025-09-03 04:00:00.000,,a2aa87f5-82ba-4840-84d9-bef1e8f0fdb5.binning_data.json,10011,62910051,2025-09-03 05:06:38.494,2025-09-03 04:01:29.822,82.0,2.0,20.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 04:59:59.999,a2aa87f5-82ba-4840-84d9-bef1e8f0fdb5,
62910051,2025-09-03 16:00:00.000,,b01e0b57-b0ee-48d4-8d2a-bd2db72e3817.binning_data.json,10011,62910051,2025-09-03 17:02:17.715,2025-09-03 16:09:12.671,96.0,0.0,8.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 16:59:59.999,b01e0b57-b0ee-48d4-8d2a-bd2db72e3817,
62910051,2025-09-03 14:00:00.000,,76214f29-cb79-4b41-9f20-f7b6930dd1ca.binning_data.json,10011,62910051,2025-09-03 15:27:36.589,2025-09-03 14:01:06.532,67.0,0.0,5.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 14:59:59.999,76214f29-cb79-4b41-9f20-f7b6930dd1ca,
62910051,2025-09-03 15:00:00.000,,3a1ea34f-d262-4c13-ab14-090b0726f1bd.binning_data.json,10011,62910051,2025-09-03 16:09:12.560,2025-09-03 15:27:36.743,30.0,0.0,3.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 15:59:59.999,3a1ea34f-d262-4c13-ab14-090b0726f1bd,
62910051,2025-09-04 03:00:00.000,,91f98aa2-b480-4734-8d40-973d87bcd29c.binning_data.json,10011,62910051,2025-09-04 04:01:04.461,2025-09-04 03:01:12.805,95.0,0.0,30.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 03:59:59.999,91f98aa2-b480-4734-8d40-973d87bcd29c,
62910051,2025-09-04 18:00:00.000,,ca9aa7e1-91a3-424c-b2b3-0add303223d6.binning_data.json,10011,62910051,2025-09-04 19:07:06.451,2025-09-04 18:02:37.661,97.0,1.0,42.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 18:59:59.999,ca9aa7e1-91a3-424c-b2b3-0add303223d6,
62910051,2025-09-03 18:00:00.000,,ece78a10-01e4-4fe2-af39-8f872c916b53.binning_data.json,10011,62910051,2025-09-03 19:03:47.617,2025-09-03 18:03:00.419,90.0,0.0,13.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 18:59:59.999,ece78a10-01e4-4fe2-af39-8f872c916b53,
62910051,2025-09-04 02:00:00.000,,6d5134dc-897e-4ce0-ae27-7cdbf76ee402.binning_data.json,10011,62910051,2025-09-04 03:01:12.741,2025-09-04 03:01:12.680,67.0,0.0,13.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 02:59:59.999,6d5134dc-897e-4ce0-ae27-7cdbf76ee402,
62910051,2025-09-04 16:00:00.000,,4c84efd3-0c97-451c-9709-984442a44aa8.binning_data.json,10011,62910051,2025-09-04 17:01:09.379,2025-09-04 16:04:00.700,94.0,0.0,9.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 16:59:59.999,4c84efd3-0c97-451c-9709-984442a44aa8,
62910051,2025-09-04 12:00:00.000,,eb6f3356-6254-4a2e-a58d-9bb8a4bd4c26.binning_data.json,10011,62910051,2025-09-04 13:12:36.670,2025-09-04 12:30:38.123,100.0,0.0,41.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 12:59:59.999,eb6f3356-6254-4a2e-a58d-9bb8a4bd4c26,
62910051,2025-09-03 19:00:00.000,,d19878bb-fba4-4089-b577-b22f9541a95a.binning_data.json,10011,62910051,2025-09-03 20:02:29.651,2025-09-03 19:03:47.741,32.0,0.0,2.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 19:59:59.999,d19878bb-fba4-4089-b577-b22f9541a95a,
62910051,2025-09-03 21:00:00.000,,865c4631-cf8b-4ba7-ad47-88685b08eee3.binning_data.json,10011,62910051,2025-09-03 22:04:29.715,2025-09-03 21:02:36.722,85.0,0.0,8.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 21:59:59.999,865c4631-cf8b-4ba7-ad47-88685b08eee3,
62910051,2025-09-04 20:00:00.000,,8d17341c-be06-45a7-83dc-9bc89b273eca.binning_data.json,10011,62910051,2025-09-04 21:21:22.524,2025-09-04 20:10:35.633,98.0,1.0,39.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 20:59:59.999,8d17341c-be06-45a7-83dc-9bc89b273eca,
62910051,2025-09-04 14:00:00.000,,ba489cf3-c848-4c94-9130-afc8b0f96e13.binning_data.json,10011,62910051,2025-09-04 15:01:39.529,2025-09-04 14:39:44.902,57.0,0.0,15.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 14:59:59.999,ba489cf3-c848-4c94-9130-afc8b0f96e13,
62910051,2025-09-03 20:00:00.000,,2f4d4824-7777-413c-bc5a-c0815dfb74fc.binning_data.json,10011,62910051,2025-09-03 21:02:36.655,2025-09-03 20:02:29.865,100.0,0.0,18.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 20:59:59.999,2f4d4824-7777-413c-bc5a-c0815dfb74fc,
62910051,2025-09-04 17:00:00.000,,71db8c88-97b0-44d0-bcfa-f8f158b5915c.binning_data.json,10011,62910051,2025-09-04 18:02:37.570,2025-09-04 17:01:09.642,95.0,0.0,25.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 17:59:59.999,71db8c88-97b0-44d0-bcfa-f8f158b5915c,
62910051,2025-09-04 23:00:00.000,,ef90fb9a-fa15-4a1c-926b-5d3f60aa6692.binning_data.json,10011,62910051,2025-09-05 00:27:24.663,2025-09-04 23:02:12.596,90.0,0.0,42.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 23:59:59.999,ef90fb9a-fa15-4a1c-926b-5d3f60aa6692,
62910051,2025-09-03 22:00:00.000,,83edbf3c-6edb-45db-bac0-3c81c607c27c.binning_data.json,10011,62910051,2025-09-03 23:01:00.920,2025-09-03 22:04:29.828,74.0,0.0,14.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 22:59:59.999,83edbf3c-6edb-45db-bac0-3c81c607c27c,
62910051,2025-09-04 13:00:00.000,,6dd9b965-5bf7-4cef-97d3-5c2c83f1f548.binning_data.json,10011,62910051,2025-09-04 14:39:44.522,2025-09-04 13:12:36.790,100.0,3.0,69.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 13:59:59.999,6dd9b965-5bf7-4cef-97d3-5c2c83f1f548,
62910051,2025-09-04 15:00:00.000,,9db90eca-6678-4b78-82cd-a2a139d9d275.binning_data.json,10011,62910051,2025-09-04 16:04:00.522,2025-09-04 15:01:39.595,88.0,0.0,16.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 15:59:59.999,9db90eca-6678-4b78-82cd-a2a139d9d275,
62910051,2025-09-05 01:00:00.000,,8a44b56e-bf27-4733-ad1a-3d4c2ca22cdf.binning_data.json,10011,62910051,2025-09-05 02:03:18.648,2025-09-05 01:03:14.625,91.0,0.0,49.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 01:59:59.999,8a44b56e-bf27-4733-ad1a-3d4c2ca22cdf,
62910051,2025-09-06 00:00:00.000,,1b4a8bf1-47ed-49d1-a97a-0765e4e589a8.binning_data.json,10011,62910051,2025-09-06 01:01:56.662,2025-09-06 00:41:03.751,84.0,14.0,39.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 00:59:59.999,1b4a8bf1-47ed-49d1-a97a-0765e4e589a8,
62910051,2025-09-05 16:00:00.000,,9262e124-889b-4650-acc7-e44ae009aa57.binning_data.json,10011,62910051,2025-09-05 17:39:57.374,2025-09-05 17:39:57.374,90.0,0.0,29.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 16:59:59.999,9262e124-889b-4650-acc7-e44ae009aa57,
62910051,2025-09-04 22:00:00.000,,9fb9a9ae-f007-459d-9c29-2ea096fc636e.binning_data.json,10011,62910051,2025-09-04 23:02:12.158,2025-09-04 22:18:04.277,81.0,5.0,26.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 22:59:59.999,9fb9a9ae-f007-459d-9c29-2ea096fc636e,
62910051,2025-09-05 02:00:00.000,,c2325cd0-efe7-4cdd-8cef-788763dc0b03.binning_data.json,10011,62910051,2025-09-05 03:52:08.609,2025-09-05 02:03:18.732,94.0,0.0,32.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 02:59:59.999,c2325cd0-efe7-4cdd-8cef-788763dc0b03,
62910051,2025-09-05 00:00:00.000,,34b95ed7-4202-4d7d-9f65-d26fe28e16aa.binning_data.json,10011,62910051,2025-09-05 01:03:14.492,2025-09-05 00:27:24.756,95.0,6.0,42.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 00:59:59.999,34b95ed7-4202-4d7d-9f65-d26fe28e16aa,
62910051,2025-09-04 04:00:00.000,,31dbe3ff-79da-4329-aef8-e9d21f64e23d.binning_data.json,10011,62910051,2025-09-04 12:30:37.968,2025-09-04 04:01:04.567,99.0,6.0,36.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 04:59:59.999,31dbe3ff-79da-4329-aef8-e9d21f64e23d,
62910051,2025-09-05 03:00:00.000,,bc4e0af0-5e72-474d-a4f7-5a9e27349cae.binning_data.json,10011,62910051,2025-09-05 04:19:56.201,2025-09-05 03:52:09.075,98.0,0.0,26.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 03:59:59.999,bc4e0af0-5e72-474d-a4f7-5a9e27349cae,
62910051,2025-09-05 20:00:00.000,,079e7281-8f23-4761-b09d-5220d678a4ab.binning_data.json,10011,62910051,2025-09-05 21:08:35.696,2025-09-05 20:04:11.631,98.0,0.0,31.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 20:59:59.999,079e7281-8f23-4761-b09d-5220d678a4ab,
62910051,2025-09-04 19:00:00.000,,fb4793e3-5cd7-4c08-b132-99ca82b1e02e.binning_data.json,10011,62910051,2025-09-04 20:10:35.477,2025-09-04 19:07:06.554,100.0,7.0,73.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 19:59:59.999,fb4793e3-5cd7-4c08-b132-99ca82b1e02e,
62910051,2025-09-05 23:00:00.000,,984b9bc6-3392-459b-98a3-70059b43896a.binning_data.json,10011,62910051,2025-09-06 00:41:03.644,2025-09-05 23:03:07.413,93.0,7.0,53.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 23:59:59.999,984b9bc6-3392-459b-98a3-70059b43896a,
62910051,2025-09-05 19:00:00.000,,90430593-3bdb-48ba-a114-524df606afca.binning_data.json,10011,62910051,2025-09-05 20:04:11.553,2025-09-05 19:04:48.531,88.0,0.0,20.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 19:59:59.999,90430593-3bdb-48ba-a114-524df606afca,
62910051,2025-09-05 06:00:00.000,,373c9d45-ab8b-4e16-8be1-4c6062875797.binning_data.json,10011,62910051,2025-09-05 07:03:50.388,2025-09-05 06:04:57.224,67.0,11.0,39.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 06:59:59.999,373c9d45-ab8b-4e16-8be1-4c6062875797,
62910051,2025-09-04 21:00:00.000,,53e84078-1a03-4d78-b6d8-9a964c3bb5ea.binning_data.json,10011,62910051,2025-09-04 22:18:04.213,2025-09-04 21:21:22.634,68.0,0.0,26.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 21:59:59.999,53e84078-1a03-4d78-b6d8-9a964c3bb5ea,
62910051,2025-09-06 06:00:00.000,,b516ac14-e2e7-48f6-aeff-37024c25bc85.binning_data.json,10011,62910051,2025-09-06 07:06:01.364,2025-09-06 06:10:18.485,99.0,5.0,61.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 06:59:59.999,b516ac14-e2e7-48f6-aeff-37024c25bc85,
62910051,2025-09-05 04:00:00.000,,6dc9bb67-91dd-4da3-b508-088b0ff02058.binning_data.json,10011,62910051,2025-09-05 05:01:32.860,2025-09-05 04:19:56.288,94.0,0.0,36.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 04:59:59.999,6dc9bb67-91dd-4da3-b508-088b0ff02058,
62910051,2025-09-06 03:00:00.000,,bb976da5-208c-4e26-ac70-251b9b41074a.binning_data.json,10011,62910051,2025-09-06 04:15:15.527,2025-09-06 03:04:09.452,99.0,17.0,56.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 03:59:59.999,bb976da5-208c-4e26-ac70-251b9b41074a,
62910051,2025-09-06 15:00:00.000,,7309cb4a-5e83-4d41-a645-3e15e6bb16c1.binning_data.json,10011,62910051,2025-09-06 16:10:30.205,2025-09-06 15:05:56.758,96.0,1.0,14.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 15:59:59.999,7309cb4a-5e83-4d41-a645-3e15e6bb16c1,
62910051,2025-09-05 21:00:00.000,,51f715e0-9537-4009-b39f-195282648d71.binning_data.json,10011,62910051,2025-09-05 22:01:01.155,2025-09-05 21:08:35.773,100.0,8.0,52.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 21:59:59.999,51f715e0-9537-4009-b39f-195282648d71,
62910051,2025-09-05 18:00:00.000,,706575ad-f8f8-43f4-a099-7c79bce0eaec.binning_data.json,10011,62910051,2025-09-05 19:04:48.448,2025-09-05 18:08:08.888,77.0,0.0,16.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 18:59:59.999,706575ad-f8f8-43f4-a099-7c79bce0eaec,
62910051,2025-09-05 17:00:00.000,,16fb594d-8249-491c-b361-c3b6c5a6d873.binning_data.json,10011,62910051,2025-09-05 18:08:08.246,2025-09-05 18:08:08.052,84.0,0.0,23.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 17:59:59.999,16fb594d-8249-491c-b361-c3b6c5a6d873,
62910051,2025-09-05 22:00:00.000,,c2b16284-643f-4711-8045-8fb98f109f20.binning_data.json,10011,62910051,2025-09-05 23:03:07.243,2025-09-05 22:01:01.249,71.0,2.0,29.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 22:59:59.999,c2b16284-643f-4711-8045-8fb98f109f20,
62910051,2025-09-06 07:00:00.000,,dd6e50f6-8f5f-4ee4-a92b-db83c697449c.binning_data.json,10011,62910051,2025-09-06 14:10:08.674,2025-09-06 07:06:01.450,79.0,13.0,36.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 07:59:59.999,dd6e50f6-8f5f-4ee4-a92b-db83c697449c,
62910051,2025-09-06 01:00:00.000,,dde735ab-f781-48bb-be30-f72ff753a102.binning_data.json,10011,62910051,2025-09-06 02:17:43.751,2025-09-06 01:01:56.841,92.0,31.0,66.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 01:59:59.999,dde735ab-f781-48bb-be30-f72ff753a102,
62910051,2025-09-05 05:00:00.000,,6ab84d5a-f659-4f1a-80ed-7578b368ef17.binning_data.json,10011,62910051,2025-09-05 06:03:35.286,2025-09-05 05:01:33.670,93.0,0.0,29.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-05 05:59:59.999,6ab84d5a-f659-4f1a-80ed-7578b368ef17,
62910051,2025-09-06 16:00:00.000,,a17b6957-7a00-4ab2-963e-96bc7c177954.binning_data.json,10011,62910051,2025-09-06 17:03:54.698,2025-09-06 16:10:30.284,98.0,8.0,52.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 16:59:59.999,a17b6957-7a00-4ab2-963e-96bc7c177954,
62910051,2025-09-06 23:00:00.000,,07998f0b-b773-4a99-96be-f0d24e393cc9.binning_data.json,10011,62910051,2025-09-07 00:01:55.517,2025-09-06 23:02:22.677,87.0,0.0,20.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 23:59:59.999,07998f0b-b773-4a99-96be-f0d24e393cc9,
62910051,2025-09-07 04:00:00.000,,86bb9c08-3053-4ffc-a3fb-b36389a64ec2.binning_data.json,10011,62910051,2025-09-07 05:08:11.519,2025-09-07 04:08:10.588,98.0,14.0,70.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 04:59:59.999,86bb9c08-3053-4ffc-a3fb-b36389a64ec2,
62910051,2025-09-06 20:00:00.000,,fdaedfde-54a6-4bca-b8cd-03637a273840.binning_data.json,10011,62910051,2025-09-06 21:31:23.420,2025-09-06 20:01:57.535,20.0,0.0,4.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 20:59:59.999,fdaedfde-54a6-4bca-b8cd-03637a273840,
62910051,2025-09-06 18:00:00.000,,d11acdc4-94a3-4c84-8e06-2eecb8d6bbb5.binning_data.json,10011,62910051,2025-09-06 19:05:46.621,2025-09-06 18:14:29.325,90.0,0.0,23.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 18:59:59.999,d11acdc4-94a3-4c84-8e06-2eecb8d6bbb5,
62910051,2025-09-06 22:00:00.000,,3bf949a0-9dd2-4ff3-bd23-6ca62bf258c5.binning_data.json,10011,62910051,2025-09-06 23:02:22.596,2025-09-06 22:02:25.691,63.0,0.0,6.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 22:59:59.999,3bf949a0-9dd2-4ff3-bd23-6ca62bf258c5,
62910051,2025-09-06 14:00:00.000,,f7e1b927-4121-43ac-bf01-6d2f6cecc9c8.binning_data.json,10011,62910051,2025-09-06 15:05:56.593,2025-09-06 15:05:56.419,99.0,4.0,27.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 14:59:59.999,f7e1b927-4121-43ac-bf01-6d2f6cecc9c8,
62910051,2025-09-06 17:00:00.000,,83573f6f-5cea-4c72-bbff-9cf77f2874c3.binning_data.json,10011,62910051,2025-09-06 18:14:29.223,2025-09-06 17:03:54.792,100.0,8.0,46.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 17:59:59.999,83573f6f-5cea-4c72-bbff-9cf77f2874c3,
62910051,2025-09-07 00:00:00.000,,8cb370b7-0b38-4234-9f1a-cd9a1004aaf8.binning_data.json,10011,62910051,2025-09-07 01:01:27.696,2025-09-07 00:01:55.796,99.0,17.0,85.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 00:59:59.999,8cb370b7-0b38-4234-9f1a-cd9a1004aaf8,
62910051,2025-09-06 04:00:00.000,,64b0afef-6c65-4ae8-ac23-22299621240c.binning_data.json,10011,62910051,2025-09-06 06:10:18.417,2025-09-06 04:15:15.605,99.0,0.0,46.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 04:59:59.999,64b0afef-6c65-4ae8-ac23-22299621240c,
62910051,2025-09-06 21:00:00.000,,7d5d8054-f7dd-43cd-b9c3-c02a795e516b.binning_data.json,10011,62910051,2025-09-06 22:02:25.613,2025-09-06 21:31:23.693,84.0,0.0,11.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 21:59:59.999,7d5d8054-f7dd-43cd-b9c3-c02a795e516b,
62910051,2025-09-07 21:00:00.000,,fe377921-6708-41ea-9f02-a98ec8708d9b.binning_data.json,10011,62910051,2025-09-07 22:10:40.545,2025-09-07 21:10:53.229,100.0,0.0,65.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 21:59:59.999,fe377921-6708-41ea-9f02-a98ec8708d9b,
62910051,2025-09-06 02:00:00.000,,35a17601-ca43-4fd5-a09b-9c1aee41326b.binning_data.json,10011,62910051,2025-09-06 03:04:09.364,2025-09-06 02:17:43.896,99.0,0.0,37.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 02:59:59.999,35a17601-ca43-4fd5-a09b-9c1aee41326b,
62910051,2025-09-07 01:00:00.000,,3f9c8ce4-49bd-4b47-9b59-56cd251a96ed.binning_data.json,10011,62910051,2025-09-07 02:04:53.769,2025-09-07 01:01:27.786,99.0,73.0,95.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 01:59:59.999,3f9c8ce4-49bd-4b47-9b59-56cd251a96ed,
62910051,2025-09-07 02:00:00.000,,996d7b5b-abd0-4f8c-8a06-f2f6c5658222.binning_data.json,10011,62910051,2025-09-07 03:12:10.283,2025-09-07 02:04:53.898,100.0,13.0,59.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 02:59:59.999,996d7b5b-abd0-4f8c-8a06-f2f6c5658222,
62910051,2025-09-07 18:00:00.000,,73c56993-6c7d-4396-a97f-d005642fb043.binning_data.json,10011,62910051,2025-09-07 19:09:11.181,2025-09-07 18:09:10.274,98.0,0.0,39.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 18:59:59.999,73c56993-6c7d-4396-a97f-d005642fb043,
62910051,2025-09-06 19:00:00.000,,3ca4e2ea-69ae-4036-9396-1ea5cbdcad60.binning_data.json,10011,62910051,2025-09-06 20:01:57.356,2025-09-06 19:05:46.767,93.0,1.0,34.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 19:59:59.999,3ca4e2ea-69ae-4036-9396-1ea5cbdcad60,
62910051,2025-09-07 06:00:00.000,,391330c9-446a-406b-bdab-8e8325db46b1.binning_data.json,10011,62910051,2025-09-07 12:12:03.726,2025-09-07 06:04:44.679,97.0,7.0,46.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 06:59:59.999,391330c9-446a-406b-bdab-8e8325db46b1,
62910051,2025-09-07 20:00:00.000,,06e7fa64-bf17-42c0-80c7-d2b1d3b5d686.binning_data.json,10011,62910051,2025-09-07 21:10:53.160,2025-09-07 20:04:54.505,94.0,0.0,41.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 20:59:59.999,06e7fa64-bf17-42c0-80c7-d2b1d3b5d686,
62910051,2025-09-07 12:00:00.000,,103a1284-522d-4feb-a9b0-779310e71e8d.binning_data.json,10011,62910051,2025-09-07 14:27:09.545,2025-09-07 14:27:09.417,100.0,11.0,28.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 12:59:59.999,103a1284-522d-4feb-a9b0-779310e71e8d,
62910051,2025-09-07 15:00:00.000,,90fd2ea0-696c-4bb6-b582-d0e48130ee92.binning_data.json,10011,62910051,2025-09-07 16:21:36.849,2025-09-07 15:14:50.720,63.0,0.0,13.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 15:59:59.999,90fd2ea0-696c-4bb6-b582-d0e48130ee92,
62910051,2025-09-07 14:00:00.000,,33a6184c-a34a-464b-a03d-7e9d1fe99fba.binning_data.json,10011,62910051,2025-09-07 15:14:50.566,2025-09-07 14:27:09.651,99.0,4.0,71.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 14:59:59.999,33a6184c-a34a-464b-a03d-7e9d1fe99fba,
62910051,2025-09-07 05:00:00.000,,9b726d6a-4ea9-42f0-aa15-9a86b89de21b.binning_data.json,10011,62910051,2025-09-07 06:04:44.546,2025-09-07 05:08:11.662,93.0,13.0,57.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 05:59:59.999,9b726d6a-4ea9-42f0-aa15-9a86b89de21b,
62910051,2025-09-07 22:00:00.000,,fbe71e89-3d08-4bdf-bbb6-df7499af16b0.binning_data.json,10011,62910051,2025-09-07 23:03:51.519,2025-09-07 22:10:40.873,42.0,0.0,19.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 22:59:59.999,fbe71e89-3d08-4bdf-bbb6-df7499af16b0,
62910051,2025-09-07 17:00:00.000,,7477011d-ff49-411e-9748-c5351f0ec43b.binning_data.json,10011,62910051,2025-09-07 18:09:10.193,2025-09-07 17:07:15.514,93.0,0.0,33.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 17:59:59.999,7477011d-ff49-411e-9748-c5351f0ec43b,
62910051,2025-09-07 03:00:00.000,,595009e1-11b6-432a-9832-bb33049c0326.binning_data.json,10011,62910051,2025-09-07 04:08:10.475,2025-09-07 03:13:27.443,95.0,12.0,57.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 03:59:59.999,595009e1-11b6-432a-9832-bb33049c0326,
62910051,2025-09-07 16:00:00.000,,73f9c82d-6dc8-4c72-aedd-d5b33c9ddbfc.binning_data.json,10011,62910051,2025-09-07 17:06:11.289,2025-09-07 16:21:36.986,95.0,0.0,38.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 16:59:59.999,73f9c82d-6dc8-4c72-aedd-d5b33c9ddbfc,
62910051,2025-09-10 04:00:00.000,,e5ca6110-64a8-42b8-8b8c-838c4fd60693.binning_data.json,10011,62910051,2025-09-10 05:06:37.210,2025-09-10 04:07:42.839,97.0,1.0,29.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-10 04:59:59.999,e5ca6110-64a8-42b8-8b8c-838c4fd60693,
62910051,2025-09-09 17:00:00.000,,fc3002f5-bfc3-42f8-922e-fa41f3a8c834.binning_data.json,10011,62910051,2025-09-09 18:06:04.736,2025-09-09 17:01:07.025,95.0,3.0,27.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-09 17:59:59.999,fc3002f5-bfc3-42f8-922e-fa41f3a8c834,
62910051,2025-09-09 23:00:00.000,,130006f4-aab7-438d-87f0-6ff043cc8410.binning_data.json,10011,62910051,2025-09-10 00:07:50.005,2025-09-09 23:04:22.816,100.0,1.0,50.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-09 23:59:59.999,130006f4-aab7-438d-87f0-6ff043cc8410,
