com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,83f1ea88-01a6-4183-89ad-25451f3b9d8f.extra_data.json,,54.0,62660010,0.0,6237598,1488.8375,62660010,2024-05-26 21:12:01.611,2024-04-29 07:00:00.442,382.44604,3sHRV5oxWU,com.sec.android.app.shealth,83f1ea88-01a6-4183-89ad-25451f3b9d8f,1714348800000,
,,3d7ac243-726a-4e6e-86f0-68cc8cc817e7.extra_data.json,,0.0,62660010,0.0,6329648,1487.1279,62660010,2024-05-26 21:12:01.625,2024-04-30 07:00:00.622,360.5423,3sHRV5oxWU,com.sec.android.app.shealth,3d7ac243-726a-4e6e-86f0-68cc8cc817e7,1714435200000,
,,d52e8cfb-7b17-4bcd-a740-57c2574bb25e.extra_data.json,,0.0,62660010,0.0,2048904,1566.6332,62660010,2024-06-01 21:38:35.387,2024-05-05 07:00:00.713,109.68642,3sHRV5oxWU,com.sec.android.app.shealth,d52e8cfb-7b17-4bcd-a740-57c2574bb25e,1714867200000,
,,b4491452-4efe-4cd7-9677-c90105f946a0.extra_data.json,,0.0,62660010,0.0,2852529,1367.7899,62660010,2024-06-03 04:33:17.676,2024-05-06 15:42:12.962,166.02898,3sHRV5oxWU,com.sec.android.app.shealth,b4491452-4efe-4cd7-9677-c90105f946a0,1714953600000,
,,b98d93aa-52ad-463c-b859-d557674853fd.extra_data.json,,51.6118,62660010,0.0,6729142,1304.3242,62660010,2024-06-03 13:27:32.615,2024-05-07 07:00:00.588,397.4843,3sHRV5oxWU,com.sec.android.app.shealth,b98d93aa-52ad-463c-b859-d557674853fd,1715040000000,
,,d5675d39-c7dd-4e8f-91d8-baba71d91b37.extra_data.json,,100.58374,62660010,0.0,5160467,1330.0057,62660010,2024-06-03 13:27:32.673,2024-05-08 07:00:00.798,300.08936,3sHRV5oxWU,com.sec.android.app.shealth,d5675d39-c7dd-4e8f-91d8-baba71d91b37,1715126400000,
,,bcafbd6f-1cb7-434d-81e7-a7c25189e1d8.extra_data.json,,0.0,62660010,0.0,5586428,1323.0321,62670070,2024-06-06 06:50:02.638,2024-05-09 07:00:00.646,316.20844,3sHRV5oxWU,com.sec.android.app.shealth,bcafbd6f-1cb7-434d-81e7-a7c25189e1d8,1715212800000,
,,bcee96c5-a0c9-432d-801d-68a9c4ec8e85.extra_data.json,,158.637,62660010,121.5,6067332,1315.1592,62670070,2024-06-06 06:50:02.654,2024-05-10 07:00:01.025,412.17773,3sHRV5oxWU,com.sec.android.app.shealth,bcee96c5-a0c9-432d-801d-68a9c4ec8e85,1715299200000,
,,87494bb4-bc53-4ead-a274-26783950e286.extra_data.json,,61.0,62660010,226.3,5106261,1330.8931,62670070,2024-06-06 06:50:02.663,2024-05-11 07:00:00.840,303.79218,3sHRV5oxWU,com.sec.android.app.shealth,87494bb4-bc53-4ead-a274-26783950e286,1715385600000,
,,20fffdce-5d77-49f1-a2b5-853c134cee87.extra_data.json,,0.0,62660010,0.0,1062144,1397.1011,62670070,2024-06-06 06:50:02.682,2024-05-12 07:00:01.060,58.724,3sHRV5oxWU,com.sec.android.app.shealth,20fffdce-5d77-49f1-a2b5-853c134cee87,1715472000000,
