com.samsung.health.skin_temperature,6307003,4
create_sh_ver,stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,modify_sh_ver,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
,35.85331,1285.5564,35.277676,2024-09-22 23:19:00.000,131c0ca1-09cf-45b4-b891-57aa68e60786.binning_data.json,52,31301,,33.373947,2024-09-23 00:54:15.642,2024-09-23 00:54:15.642,,37.181404,36.35959,35.216328,,35.85331,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-23 00:28:00.000,131c0ca1-09cf-45b4-b891-57aa68e60786,
,34.90177,1218.9469,35.28262,2024-09-23 06:13:00.000,559eb450-d7e4-4f96-8c5e-512374c21e35.binning_data.json,424,31301,,33.383385,2024-09-23 13:50:32.803,2024-09-23 13:50:32.803,,37.18185,36.96616,33.153175,,34.90177,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-23 13:42:00.000,559eb450-d7e4-4f96-8c5e-512374c21e35,
,35.324444,1248.364,35.257694,2024-09-24 06:21:00.000,137e56f4-b531-4713-858c-82f8244d05b7.binning_data.json,401,31301,,33.35781,2024-09-24 13:40:10.775,2024-09-24 13:40:10.775,,37.157578,36.851044,33.92833,,35.324444,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-24 13:24:00.000,137e56f4-b531-4713-858c-82f8244d05b7,
,35.4205,1255.0393,35.261585,2024-09-25 06:17:00.000,682575f7-c199-4b2e-9355-cb0f763bf6da.binning_data.json,416,31301,,33.38469,2024-09-25 13:42:38.781,2024-09-25 13:42:38.781,,37.13848,36.67526,34.087395,,35.4205,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-25 13:30:00.000,682575f7-c199-4b2e-9355-cb0f763bf6da,
,35.28752,1246.0361,35.270645,2024-09-26 06:21:00.000,d989a1a1-f10e-4a0b-a276-edb30e0e94fa.binning_data.json,381,31301,,33.42113,2024-09-26 13:27:31.064,2024-09-26 13:27:31.064,,37.120163,36.96522,33.91117,,35.28752,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-26 13:06:00.000,d989a1a1-f10e-4a0b-a276-edb30e0e94fa,
,35.712685,1275.9352,35.271484,2024-09-27 06:03:00.000,2dcc940b-2134-4abd-ad72-4bb38b2dc499.binning_data.json,415,31301,,33.42523,2024-09-27 13:26:20.967,2024-09-27 13:26:20.967,,37.11774,37.06235,33.875187,,35.712685,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-27 13:20:00.000,2dcc940b-2134-4abd-ad72-4bb38b2dc499,
,35.964848,1293.8768,35.29411,2024-09-27 21:53:00.000,3c2aa7ca-070c-4f7a-8ed2-73beb1ec7d8a.binning_data.json,57,31301,,33.45659,2024-09-27 23:33:02.654,2024-09-27 23:33:02.654,,37.131634,36.463337,34.50282,,35.964848,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-27 23:05:00.000,3c2aa7ca-070c-4f7a-8ed2-73beb1ec7d8a,
,35.298763,1246.633,35.2988,2024-09-28 06:51:00.000,d9512486-7cf5-4cb1-9c3e-94a69510102f.binning_data.json,467,31301,,33.461468,2024-09-28 15:08:54.777,2024-09-28 15:08:54.777,,37.13614,36.651363,33.590553,,35.298763,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-28 15:03:00.000,d9512486-7cf5-4cb1-9c3e-94a69510102f,
,35.154205,1236.7777,35.2988,2024-09-29 06:40:00.000,e3b04413-29ad-43bf-a3b8-c629358b3caa.binning_data.json,498,31301,,33.475594,2024-09-29 15:35:39.818,2024-09-29 15:35:39.818,,37.12201,36.757538,33.182453,,35.154205,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-29 15:21:00.000,e3b04413-29ad-43bf-a3b8-c629358b3caa,
,35.874584,1287.2227,35.2909,2024-09-29 23:15:00.000,b804fa05-474b-46c7-92c3-3f715ee24fd1.binning_data.json,64,31301,,33.46114,2024-09-30 00:58:28.271,2024-09-30 00:58:28.271,,37.12066,36.5431,35.14818,,35.874584,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-30 00:36:00.000,b804fa05-474b-46c7-92c3-3f715ee24fd1,
,35.765587,1280.1355,35.29497,2024-10-01 06:48:00.000,cb89b503-7b44-40f9-be57-d4329c25cba8.binning_data.json,509,31301,,33.46738,2024-10-01 16:08:27.851,2024-10-01 16:08:27.851,,37.12256,37.125957,32.68014,,35.765587,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-01 15:42:00.000,cb89b503-7b44-40f9-be57-d4329c25cba8,
,35.331264,1248.6632,35.301113,2024-10-02 06:30:00.000,841af3ed-4d1e-45ba-a7dc-8bde3fc78520.binning_data.json,399,31301,,33.454895,2024-10-02 13:39:20.489,2024-10-02 13:39:20.489,,37.14733,36.675552,33.990578,,35.331264,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-02 13:31:00.000,841af3ed-4d1e-45ba-a7dc-8bde3fc78520,
,35.53935,1263.7211,35.28006,2024-10-02 21:50:00.000,5ba832cb-fed5-42f2-a14f-4a657dc11004.binning_data.json,50,31301,,33.45986,2024-10-02 23:13:20.396,2024-10-02 23:13:20.396,,37.100258,36.643314,34.331543,,35.53935,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-02 22:57:00.000,5ba832cb-fed5-42f2-a14f-4a657dc11004,
,35.796597,1282.4951,35.281445,2024-10-03 05:54:00.000,0e988de3-e2b3-4bae-91b4-1a46649bcfa3.binning_data.json,340,31301,,33.46192,2024-10-03 12:04:22.722,2024-10-03 12:04:22.722,,37.100967,37.06057,32.507687,,35.796597,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-03 11:53:00.000,0e988de3-e2b3-4bae-91b4-1a46649bcfa3,
,35.80894,1282.9589,35.299503,2024-10-03 12:22:00.000,84b6b9ec-7a22-49bb-bb93-2528f25c7bf4.binning_data.json,64,31301,,33.461826,2024-10-03 13:48:27.006,2024-10-03 13:48:27.006,,37.13718,36.976826,34.45956,,35.80894,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-03 13:43:00.000,84b6b9ec-7a22-49bb-bb93-2528f25c7bf4,
,35.55347,1264.5854,35.30284,2024-10-04 05:53:00.000,df4bfeb4-b022-460a-9b59-796aadd1d789.binning_data.json,435,31301,,33.46477,2024-10-04 13:40:14.515,2024-10-04 13:40:14.515,,37.140915,36.81827,33.940193,,35.55347,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-04 13:29:00.000,df4bfeb4-b022-460a-9b59-796aadd1d789,
,35.002472,1225.4468,35.293785,2024-10-07 06:13:00.000,5f81c34b-fae9-42e0-b0a4-2c4d04e9e93c.binning_data.json,60,31301,,33.45882,2024-10-08 02:37:11.511,2024-10-08 02:37:11.511,,37.12875,35.740074,34.354805,,35.002472,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-07 08:06:00.000,5f81c34b-fae9-42e0-b0a4-2c4d04e9e93c,
,35.320087,1248.3236,35.257694,2024-10-08 05:31:00.000,9fa1c120-da72-4619-a952-7cb118c3e771.binning_data.json,448,31301,,33.43404,2024-10-08 13:30:00.382,2024-10-08 13:30:00.382,,37.081352,36.844196,33.1347,,35.320087,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-08 13:21:00.000,9fa1c120-da72-4619-a952-7cb118c3e771,
,35.69002,1274.2897,35.24186,2024-10-09 06:19:00.000,1469e63c-0caa-49e2-bc85-5c73a9b0f9fa.binning_data.json,385,31301,,33.413292,2024-10-09 13:24:04.044,2024-10-09 13:24:04.044,,37.07043,36.769287,33.937862,,35.69002,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-09 13:06:00.000,1469e63c-0caa-49e2-bc85-5c73a9b0f9fa,
,35.757095,1279.3717,35.24278,2024-10-10 06:01:00.000,a33d7a35-413f-41ab-b18b-5c198917eb10.binning_data.json,275,31301,,33.417854,2024-10-10 11:27:38.449,2024-10-10 11:27:38.449,,37.067703,36.861874,32.777668,,35.757095,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-10 11:00:00.000,a33d7a35-413f-41ab-b18b-5c198917eb10,
,35.055405,1229.9341,35.235725,2024-10-10 11:21:00.000,7ad211d3-3909-4e0d-8b85-024baa556438.binning_data.json,121,31301,,33.387905,2024-10-10 13:34:21.351,2024-10-10 13:34:21.351,,37.083546,36.359123,32.84763,,35.055405,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-10 13:29:00.000,7ad211d3-3909-4e0d-8b85-024baa556438,
,35.337875,1249.5673,35.233284,2024-10-15 06:33:00.000,25fe3193-c940-4adb-93f2-942338c09339.binning_data.json,347,31301,,33.382706,2024-10-15 13:07:03.639,2024-10-15 13:07:03.639,,37.08386,36.41019,32.906094,,35.337875,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-15 12:39:00.000,25fe3193-c940-4adb-93f2-942338c09339,
,35.40512,1254.4264,35.271893,2024-10-16 05:36:00.000,3fc39aa1-110e-4192-81d1-b6ff7e2411bf.binning_data.json,436,31301,,33.42048,2024-10-16 13:39:38.868,2024-10-16 13:39:38.868,,37.123306,36.849598,32.685528,,35.40512,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-16 13:12:00.000,3fc39aa1-110e-4192-81d1-b6ff7e2411bf,
,35.29231,1247.178,35.30908,2024-10-17 06:00:00.000,4f6f53be-13e5-4d7b-8f67-368acf4e0eb6.binning_data.json,437,31301,,33.462517,2024-10-17 13:53:59.962,2024-10-17 13:53:59.962,,37.15564,36.917904,32.539127,,35.29231,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-17 13:41:00.000,4f6f53be-13e5-4d7b-8f67-368acf4e0eb6,
,34.98882,1225.0151,35.341663,2024-10-17 23:22:00.000,9fe7a433-a607-4fa5-b60f-2558e4d7fb01.binning_data.json,62,31301,,33.463596,2024-10-18 01:06:53.098,2024-10-18 01:06:53.098,,37.219727,36.046,33.277466,,34.98882,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-18 00:40:00.000,9fe7a433-a607-4fa5-b60f-2558e4d7fb01,
,34.978992,1224.1428,35.33911,2024-10-18 07:15:00.000,ab3f2cf1-717e-4a50-86d6-982a7cb3075b.binning_data.json,247,31301,,33.461025,2024-10-18 11:38:19.231,2024-10-18 11:38:19.231,,37.2172,36.368145,33.207237,,34.978992,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-18 11:31:00.000,ab3f2cf1-717e-4a50-86d6-982a7cb3075b,
,35.01017,1226.7761,35.369144,2024-10-18 12:02:00.000,daf2f8a5-80a9-45c1-9859-7b8c0008320b.binning_data.json,78,31301,,33.51641,2024-10-18 13:36:57.429,2024-10-18 13:36:57.429,,37.221874,36.145927,32.23623,,35.01017,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-18 13:36:00.000,daf2f8a5-80a9-45c1-9859-7b8c0008320b,
,35.553436,1265.2751,35.36586,2024-10-19 05:32:00.000,753781e5-8901-4965-ac35-500848e6afb7.binning_data.json,486,31301,,33.5103,2024-10-19 14:11:22.427,2024-10-19 14:11:22.427,,37.221416,37.01142,31.626955,,35.553436,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-19 14:03:00.000,753781e5-8901-4965-ac35-500848e6afb7,
,36.321404,1319.3267,35.376713,2024-10-19 14:14:00.000,e9ea0ecc-09a0-4c08-a534-ac76e14937f8.binning_data.json,59,31301,,33.507275,2024-10-19 15:52:28.703,2024-10-19 15:52:28.703,,37.246147,36.954075,35.934757,,36.321404,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-19 15:32:00.000,e9ea0ecc-09a0-4c08-a534-ac76e14937f8,
,35.400185,1254.2924,35.38298,2024-10-22 06:59:00.000,2dff9637-e630-4ca1-b89c-d29b6c887529.binning_data.json,142,31301,,33.51314,2024-10-22 10:08:06.771,2024-10-22 10:08:06.771,,37.25282,37.10634,33.37308,,35.400185,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-22 09:38:00.000,2dff9637-e630-4ca1-b89c-d29b6c887529,
,35.265312,1244.8446,35.451176,2024-10-22 10:01:00.000,96186c7f-3a2f-4f11-9e7c-b4d1e11ce72e.binning_data.json,201,31301,,33.62472,2024-10-22 13:46:03.558,2024-10-22 13:46:03.558,,37.27763,36.70104,32.88656,,35.265312,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-22 13:29:00.000,96186c7f-3a2f-4f11-9e7c-b4d1e11ce72e,
,35.30422,1247.1318,35.446434,2024-10-23 06:53:00.000,a36c61ff-15c6-40e2-a7fa-7224acd6c31d.binning_data.json,373,31301,,33.453476,2024-10-23 13:43:55.650,2024-10-23 13:43:55.650,,36.739872,37.058563,33.49262,,35.30422,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-23 13:25:00.000,a36c61ff-15c6-40e2-a7fa-7224acd6c31d,
,35.768055,1279.566,35.440006,2024-10-23 21:40:00.000,497e8917-07a9-4a56-8c14-40a003084cea.binning_data.json,48,31301,,33.45518,2024-10-23 23:07:57.808,2024-10-23 23:07:57.808,,36.753727,36.34028,34.84472,,35.768055,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-23 22:41:00.000,497e8917-07a9-4a56-8c14-40a003084cea,
,35.66894,1273.1779,35.44303,2024-10-24 05:37:00.000,f456004d-25ff-4f5f-bac4-47eaad4cc20b.binning_data.json,464,31301,,33.473244,2024-10-24 13:44:57.782,2024-10-24 13:44:57.782,,36.739162,37.030922,32.96129,,35.66894,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-24 13:39:00.000,f456004d-25ff-4f5f-bac4-47eaad4cc20b,
,35.705956,1276.2115,35.463627,2024-10-25 06:15:00.000,d01c597a-4311-4820-9563-2c1ad7cefb94.binning_data.json,415,31301,,33.431942,2024-10-25 13:46:40.849,2024-10-25 13:46:40.849,,36.742023,37.582363,32.78327,,35.705956,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-25 13:30:00.000,d01c597a-4311-4820-9563-2c1ad7cefb94,
,35.388332,1253.4244,35.45966,2024-10-26 08:10:00.000,ab3134ac-4cde-4db1-b274-2606b650c824.binning_data.json,250,31301,,33.333633,2024-10-26 13:05:08.436,2024-10-26 13:05:08.436,,36.75469,37.179478,33.915234,,35.388332,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-26 12:39:00.000,ab3134ac-4cde-4db1-b274-2606b650c824,
,36.26277,1315.0582,35.457474,2024-10-26 13:06:00.000,fb99f477-85ee-4b41-8744-465f608096e5.binning_data.json,82,31301,,33.35892,2024-10-26 15:04:35.579,2024-10-26 15:04:35.579,,36.769978,36.78831,35.790375,,36.26277,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-26 14:43:00.000,fb99f477-85ee-4b41-8744-465f608096e5,
,36.155693,1307.7931,35.46549,2024-10-27 04:44:00.000,e86fb2e6-99c2-4b44-b52c-ea1afa588b4d.binning_data.json,42,31301,,33.42083,2024-10-27 05:56:35.075,2024-10-27 05:56:35.075,,36.77074,36.890957,34.6497,,36.155693,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-27 05:44:00.000,e86fb2e6-99c2-4b44-b52c-ea1afa588b4d,
,35.488216,1260.4829,35.479156,2024-10-27 07:24:00.000,03ecc513-ef7b-4bf0-8d83-6a6a0cdb6117.binning_data.json,454,31301,,33.464962,2024-10-27 15:28:27.347,2024-10-27 15:28:27.347,,36.78072,36.84852,32.32839,,35.488216,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-27 15:17:00.000,03ecc513-ef7b-4bf0-8d83-6a6a0cdb6117,
,35.479507,1259.321,35.4974,2024-10-29 06:38:00.000,d5df4bb3-ac96-4bf1-94d3-12dd6de8c850.binning_data.json,386,31301,,33.375633,2024-10-29 13:31:14.877,2024-10-29 13:31:14.877,,36.795006,36.68559,33.477783,,35.479507,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-29 13:26:00.000,d5df4bb3-ac96-4bf1-94d3-12dd6de8c850,
,35.88772,1288.6144,35.478493,2024-10-30 07:24:00.000,922b6d29-3f49-4ce7-bf30-226ef36addd7.binning_data.json,300,31301,,33.410313,2024-10-30 12:49:07.658,2024-10-30 12:49:07.658,,36.77672,37.426365,34.628654,,35.88772,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-30 12:42:00.000,922b6d29-3f49-4ce7-bf30-226ef36addd7,
,35.260063,1245.285,35.49406,2024-10-30 12:58:00.000,11617e38-f401-4903-a388-edfb92b92b95.binning_data.json,83,31301,,33.46108,2024-10-30 15:01:18.442,2024-10-30 15:01:18.442,,36.79045,37.01502,31.896809,,35.260063,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-30 14:36:00.000,11617e38-f401-4903-a388-edfb92b92b95,
,35.578552,1266.3185,35.499817,2024-10-31 06:11:00.000,1e833181-d486-4a8e-ae65-911df62d3811.binning_data.json,436,31301,,33.350964,2024-10-31 13:53:07.832,2024-10-31 13:53:07.832,,36.811607,36.880203,33.43787,,35.578552,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-10-31 13:47:00.000,1e833181-d486-4a8e-ae65-911df62d3811,
,35.659676,1271.9757,35.48838,2024-11-01 11:33:00.000,78a76c2a-76e2-4f15-8529-dccfeab3a83c.binning_data.json,180,31301,,33.342854,2024-11-01 15:30:25.980,2024-11-01 15:30:25.980,,36.795902,36.341064,33.75023,,35.659676,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-01 14:50:00.000,78a76c2a-76e2-4f15-8529-dccfeab3a83c,
,35.842953,1285.1636,35.492977,2024-11-07 06:49:00.000,d071e7a2-1d90-4a9e-885c-14c2ebde808b.binning_data.json,240,31301,,33.259235,2024-11-12 05:21:19.473,2024-11-12 05:21:19.473,,36.793625,36.821022,34.105507,,35.842953,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-07 11:32:00.000,d071e7a2-1d90-4a9e-885c-14c2ebde808b,
,35.487247,1259.5647,35.50327,2024-11-12 07:17:00.000,8ad285bd-7133-478f-ae16-8345c2647ef8.binning_data.json,155,31301,,33.35587,2024-11-12 10:22:00.383,2024-11-12 10:22:00.383,,36.81549,36.547367,34.63323,,35.487247,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-12 10:10:00.000,8ad285bd-7133-478f-ae16-8345c2647ef8,
,35.294247,1246.2715,35.50288,2024-11-12 10:26:00.000,7a10c2bd-b07c-4de2-ac05-f05f99fe8c35.binning_data.json,239,31301,,33.4231,2024-11-12 14:53:46.204,2024-11-12 14:53:46.204,,36.80138,36.785927,33.48152,,35.294247,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-12 14:46:00.000,7a10c2bd-b07c-4de2-ac05-f05f99fe8c35,
,36.421986,1326.8024,35.57859,2024-11-22 12:02:00.000,bf802665-5b4b-4c18-88a6-88037c613339.binning_data.json,144,31301,,33.644558,2024-11-22 14:51:03.516,2024-11-22 14:51:03.516,,36.847084,37.261753,35.204315,,36.421986,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-22 14:43:00.000,bf802665-5b4b-4c18-88a6-88037c613339,
,36.195374,1310.5542,35.59175,2024-11-23 08:26:00.000,49ca8641-84a2-4020-bba5-2ed02b831b85.binning_data.json,207,31301,,33.775887,2024-11-23 12:14:22.161,2024-11-23 12:14:22.161,,36.83611,37.17068,34.53601,,36.195374,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-23 12:09:00.000,49ca8641-84a2-4020-bba5-2ed02b831b85,
,35.443756,1256.9268,35.562763,2024-11-17 07:47:00.000,d6028a16-1ae6-47f5-ae32-e0c411c47f9c.binning_data.json,432,31301,,33.68404,2024-11-17 15:48:34.271,2024-11-17 15:48:34.271,,36.88138,36.51208,33.790497,,35.443756,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-17 15:24:00.000,d6028a16-1ae6-47f5-ae32-e0c411c47f9c,
,35.34944,1250.2277,35.55232,2024-11-17 22:48:00.000,008ae18f-da4e-43dc-a31e-0dbcdaf847d4.binning_data.json,154,31301,,33.691135,2024-11-18 01:43:42.506,2024-11-18 01:43:42.506,,36.85676,36.641766,33.592873,,35.34944,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-18 01:38:00.000,008ae18f-da4e-43dc-a31e-0dbcdaf847d4,
,35.11524,1234.2463,35.546165,2024-11-18 08:06:00.000,e0c0a69a-af32-47c2-ad97-5339b7175c21.binning_data.json,469,31301,,33.684994,2024-11-18 16:22:03.237,2024-11-18 16:22:03.237,,36.84332,36.611988,32.723576,,35.11524,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-18 16:16:00.000,e0c0a69a-af32-47c2-ad97-5339b7175c21,
,36.584404,1338.5637,35.614807,2024-11-23 12:22:00.000,7c91c763-7921-4a5a-a0d5-6174360daac5.binning_data.json,236,31301,,33.823395,2024-11-23 16:57:14.495,2024-11-23 16:57:14.495,,36.85702,37.27875,35.718575,,36.584404,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-23 16:35:00.000,7c91c763-7921-4a5a-a0d5-6174360daac5,
,36.022778,1297.8147,35.52215,2024-11-20 07:23:00.000,536262a9-305a-412b-a964-f174e3beb455.binning_data.json,407,31301,,33.694923,2024-11-20 14:33:36.523,2024-11-20 14:33:36.523,,36.819843,36.87914,34.753197,,36.022778,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-20 14:28:00.000,536262a9-305a-412b-a964-f174e3beb455,
,35.64788,1271.3932,35.574818,2024-11-21 05:55:00.000,e0adfb6a-0b4d-4a7f-9761-585890dbc49a.binning_data.json,489,31301,,33.709373,2024-11-21 14:49:59.606,2024-11-21 14:49:59.606,,36.829018,36.70459,32.117836,,35.64788,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-21 14:25:00.000,e0adfb6a-0b4d-4a7f-9761-585890dbc49a,
,35.680843,1275.2273,35.57329,2024-11-22 07:02:00.000,f31155ee-143d-4ef3-aca4-48cfd4003d42.binning_data.json,270,31301,,33.664165,2024-11-22 11:53:14.891,2024-11-22 11:53:14.891,,36.805702,37.669834,33.37006,,35.680843,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-22 11:48:00.000,f31155ee-143d-4ef3-aca4-48cfd4003d42,
,35.75732,1279.168,35.654495,2024-11-24 07:14:00.000,6062371c-7021-44e8-86af-7e909a4e4fad.binning_data.json,590,31301,,33.757816,2024-11-24 17:54:16.946,2024-11-24 17:54:16.946,,36.866596,37.09909,33.853733,,35.75732,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-24 17:27:00.000,6062371c-7021-44e8-86af-7e909a4e4fad,
,35.557076,1265.8289,35.67963,2024-11-25 07:19:00.000,d757e4b5-2490-4c30-a76f-faa2e82f3d63.binning_data.json,297,31301,,33.866768,2024-11-25 12:58:17.962,2024-11-25 12:58:17.962,,36.884495,37.17103,32.377533,,35.557076,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-25 12:32:00.000,d757e4b5-2490-4c30-a76f-faa2e82f3d63,
,36.12728,1305.3425,35.67326,2024-11-25 13:50:00.000,88787b02-9936-4d5a-bb81-370f7bd30dc7.binning_data.json,37,31301,,33.767483,2024-11-25 14:53:06.022,2024-11-25 14:53:06.022,,36.9036,36.47451,35.075623,,36.12728,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-25 14:48:00.000,88787b02-9936-4d5a-bb81-370f7bd30dc7,
,36.070442,1301.406,35.67618,2024-11-26 07:20:00.000,9efbac59-b805-4ed3-ba2a-1bd5810b5aa0.binning_data.json,186,31301,,33.849243,2024-11-26 10:54:20.522,2024-11-26 10:54:20.522,,36.879128,37.229805,35.32182,,36.070442,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-26 10:45:00.000,9efbac59-b805-4ed3-ba2a-1bd5810b5aa0,
,36.696503,1346.9884,35.688534,2024-11-26 11:02:00.000,1bbb8999-4aaf-4490-8523-2e659e6906a5.binning_data.json,208,31301,,33.947357,2024-11-26 14:51:43.798,2024-11-26 14:51:43.798,,36.900333,37.34021,34.79442,,36.696503,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-26 14:46:00.000,1bbb8999-4aaf-4490-8523-2e659e6906a5,
,35.39554,1253.9119,35.73895,2024-11-27 06:35:00.000,dedfd515-a7be-4a67-b1d0-f6102a63911a.binning_data.json,454,31301,,34.035137,2024-11-27 14:40:38.222,2024-11-27 14:40:38.222,,36.939877,37.023262,32.50518,,35.39554,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-27 14:34:00.000,dedfd515-a7be-4a67-b1d0-f6102a63911a,
,36.468052,1330.1364,35.713856,2024-11-27 14:45:00.000,286918e1-c7c4-4b14-a451-879abeaffdeb.binning_data.json,73,31301,,33.93951,2024-11-27 16:42:30.692,2024-11-27 16:42:30.692,,36.945087,37.289288,35.818974,,36.468052,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-27 16:15:00.000,286918e1-c7c4-4b14-a451-879abeaffdeb,
,35.332134,1249.4467,35.720726,2024-11-28 07:49:00.000,7a78543a-9fe7-40e7-9cae-029f65a47b69.binning_data.json,273,31301,,34.073513,2024-11-28 13:11:37.851,2024-11-28 13:11:37.851,,36.940426,37.382946,33.519947,,35.332134,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-28 12:41:00.000,7a78543a-9fe7-40e7-9cae-029f65a47b69,
,35.54123,1263.3119,35.70355,2024-11-28 13:43:00.000,aa543557-9fd7-4643-ba4a-b4c9c914f954.binning_data.json,15,31301,,34.03891,2024-11-28 14:38:03.609,2024-11-28 14:38:03.609,,36.96223,35.900898,34.892887,,35.54123,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-28 14:12:00.000,aa543557-9fd7-4643-ba4a-b4c9c914f954,
,35.758812,1279.3655,35.703156,2024-11-28 14:31:00.000,0268a943-558e-4a54-a657-925a23457bfd.binning_data.json,117,31301,,34.089146,2024-11-28 16:51:26.618,2024-11-28 16:51:26.618,,36.935753,36.886784,34.020966,,35.758812,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-28 16:40:00.000,0268a943-558e-4a54-a657-925a23457bfd,
,35.090717,1232.1505,35.713516,2024-11-29 08:39:00.000,e793d9e2-3c3c-4261-883a-9bea5d8de551.binning_data.json,284,31301,,34.123447,2024-11-29 13:51:19.843,2024-11-29 13:51:19.843,,36.93614,36.58099,33.250603,,35.090717,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-29 13:46:00.000,e793d9e2-3c3c-4261-883a-9bea5d8de551,
,34.980793,1224.6882,35.684784,2024-11-29 14:56:00.000,8fb2d930-0480-4d79-b7a7-6ad0c2b5b00e.binning_data.json,84,31301,,34.07496,2024-11-29 17:05:15.169,2024-11-29 17:05:15.169,,36.91641,36.185486,33.477165,,34.980793,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-11-29 16:39:00.000,8fb2d930-0480-4d79-b7a7-6ad0c2b5b00e,
