com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2024-08-22 07:07:15.201,,2024-08-22 08:22:07.628,2024-08-22 08:22:07.628,,,1.0,6cbc5d0a-9455-4b53-b6e6-c561f302136c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-22 08:22:07.549,6cbc5d0a-9455-4b53-b6e6-c561f302136c,
2024-08-21 20:23:45.238,,2024-08-21 20:51:56.513,2024-08-21 20:51:56.513,,,1.0,3169cbc4-b3fd-4f26-b8a9-0956e2f55866.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-21 20:44:38.000,3169cbc4-b3fd-4f26-b8a9-0956e2f55866,
2024-08-20 22:37:20.081,,2024-08-20 22:50:48.155,2024-08-20 22:50:48.155,,,1.0,1f454c93-e1bc-48fe-a7d3-1e4d1e4ecb51.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-20 22:50:48.080,1f454c93-e1bc-48fe-a7d3-1e4d1e4ecb51,
2024-08-21 21:55:47.382,,2024-08-21 22:17:32.200,2024-08-21 22:17:32.200,,,1.0,0391d0be-2825-4ef1-aefe-2451e19f43e6.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-21 22:17:32.167,0391d0be-2825-4ef1-aefe-2451e19f43e6,
2024-08-21 22:17:32.167,,2024-08-21 23:30:20.543,2024-08-21 23:30:20.543,,,1.0,5302f8b6-9f11-4a52-b554-0010260da644.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-21 23:01:07.001,5302f8b6-9f11-4a52-b554-0010260da644,
2024-08-22 15:17:41.198,,2024-08-22 15:28:38.870,2024-08-22 15:28:38.870,,,5.0,17cd3ecc-b739-4f75-aa98-a951f7bff32f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-22 15:28:38.844,17cd3ecc-b739-4f75-aa98-a951f7bff32f,
2024-08-22 05:25:10.868,,2024-08-22 05:51:47.630,2024-08-22 05:51:47.630,,,1.0,c6084357-0d4a-4c4a-a370-663cbd353069.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-22 05:36:38.999,c6084357-0d4a-4c4a-a370-663cbd353069,
2024-09-03 14:56:19.895,,2024-09-03 15:07:54.222,2024-09-03 15:07:54.222,,,1.0,cbcc418e-5356-4ae9-9c2b-3f015574c79e.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-03 15:07:54.062,cbcc418e-5356-4ae9-9c2b-3f015574c79e,
2024-09-03 18:17:38.141,,2024-09-03 18:32:52.658,2024-09-03 18:32:52.658,,,1.0,6db2f0f8-5396-4d53-a00c-04bd42705aa0.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-03 18:24:59.001,6db2f0f8-5396-4d53-a00c-04bd42705aa0,
2024-09-03 19:16:45.888,,2024-09-03 19:35:23.416,2024-09-03 19:35:23.416,,,1.0,6e8b8a1f-c5ac-450b-ba51-2d311d6c1ce6.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-03 19:21:51.000,6e8b8a1f-c5ac-450b-ba51-2d311d6c1ce6,
2024-09-03 20:04:25.455,,2024-09-03 20:12:33.513,2024-09-03 20:12:30.687,,,1.0,cc4ef07e-7a42-48ee-9271-2c4e6700d097.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-03 20:12:30.411,cc4ef07e-7a42-48ee-9271-2c4e6700d097,
2024-09-04 13:42:33.649,,2024-09-04 14:16:16.389,2024-09-04 14:16:16.389,,,1.0,9224b3c3-ddf9-419b-b1e6-4bb7741f644f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-04 14:15:23.000,9224b3c3-ddf9-419b-b1e6-4bb7741f644f,
2024-09-04 23:09:43.000,,2024-09-04 23:14:03.329,2024-09-04 23:14:03.269,,,3.0,5e12dbaa-b666-415c-ab4b-c72c2b9bbec6.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-04 23:12:00.001,5e12dbaa-b666-415c-ab4b-c72c2b9bbec6,
2024-09-04 23:12:00.000,,2024-09-04 23:14:03.379,2024-09-04 23:14:03.379,,,1.0,1cd5a60c-15fe-480e-9be7-d6739b3fe7dd.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-04 23:13:15.999,1cd5a60c-15fe-480e-9be7-d6739b3fe7dd,
2024-09-04 22:56:38.099,,2024-09-04 23:08:50.244,2024-09-04 23:08:38.125,,,21.0,fea16179-0530-4104-a8a2-db8cd1a9a4ed.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-04 23:05:47.001,fea16179-0530-4104-a8a2-db8cd1a9a4ed,
2024-09-04 23:05:47.000,,2024-09-04 23:08:50.386,2024-09-04 23:08:50.305,,,2.0,dd8ee597-2a14-437b-aaf4-f9e1f215a364.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-04 23:07:23.000,dd8ee597-2a14-437b-aaf4-f9e1f215a364,
2024-09-04 23:07:23.000,,2024-09-04 23:14:03.204,2024-09-04 23:08:50.419,,,9.0,a259703d-bc9d-4ca0-a820-32d770420c7d.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-04 23:09:42.999,a259703d-bc9d-4ca0-a820-32d770420c7d,
2024-09-05 14:35:01.582,,2024-09-05 15:09:32.092,2024-09-05 15:09:32.092,,,1.0,77fa0ed2-22a6-447c-94b8-4fd43596561f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-05 15:09:32.050,77fa0ed2-22a6-447c-94b8-4fd43596561f,
2024-09-06 14:39:46.692,,2024-09-06 15:02:45.584,2024-09-06 15:02:45.584,,,1.0,88ec0686-79b1-42a5-a280-781078fea63a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-06 15:02:45.538,88ec0686-79b1-42a5-a280-781078fea63a,
2024-09-06 21:28:06.295,,2024-09-06 21:55:04.011,2024-09-06 21:55:04.011,,,1.0,c8dedc36-ef63-44d2-adfd-a9512f53063f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-06 21:46:26.000,c8dedc36-ef63-44d2-adfd-a9512f53063f,
2024-09-06 21:46:26.000,,2024-09-06 22:03:56.227,2024-09-06 22:03:56.154,,,3.0,8d5108f7-f71a-445a-b1f9-a0d248896ceb.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-06 21:55:53.999,8d5108f7-f71a-445a-b1f9-a0d248896ceb,
2024-09-06 21:55:54.000,,2024-09-06 22:04:41.292,2024-09-06 22:04:24.024,,,9.0,f7d8aef4-5fda-45d8-8ab9-f3fb2010bfd3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-06 22:03:55.000,f7d8aef4-5fda-45d8-8ab9-f3fb2010bfd3,
2024-09-06 22:04:41.243,,2024-09-06 22:10:02.518,2024-09-06 22:10:02.518,,,1.0,521c85cd-b85d-4b4f-8a98-aa520b2e2402.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-06 22:05:15.001,521c85cd-b85d-4b4f-8a98-aa520b2e2402,
2024-09-06 22:05:15.000,,2024-09-06 22:10:02.665,2024-09-06 22:10:02.665,,,1.0,803a39a0-8139-4e84-b934-b0fffad9b153.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-06 22:06:17.999,803a39a0-8139-4e84-b934-b0fffad9b153,
2024-09-07 00:55:46.640,,2024-09-07 01:16:12.259,2024-09-07 01:16:12.259,,,8.0,f9b405f7-4e99-40c4-ad6d-6cb27ba66962.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 01:16:12.229,f9b405f7-4e99-40c4-ad6d-6cb27ba66962,
2024-09-07 01:16:12.228,,2024-09-07 01:27:45.503,2024-09-07 01:27:45.503,,,1.0,1bb2f4a7-075c-4f7d-b7ff-4f4a0dd4c77d.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 01:17:17.999,1bb2f4a7-075c-4f7d-b7ff-4f4a0dd4c77d,
2024-09-07 01:57:28.862,,2024-09-07 02:34:31.577,2024-09-07 02:34:31.577,,,1.0,6bf9a08c-7f8e-4e15-9364-89f003249194.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 02:27:05.000,6bf9a08c-7f8e-4e15-9364-89f003249194,
2024-09-07 17:55:18.329,,2024-09-07 19:05:01.456,2024-09-07 19:05:01.456,,,1.0,02627f02-5e44-4b81-9b5a-35adc261e84c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 18:17:04.000,02627f02-5e44-4b81-9b5a-35adc261e84c,
2024-09-07 18:17:04.000,,2024-09-07 21:12:21.204,2024-09-07 21:12:21.082,,,3.0,e653d8ed-693e-4928-8fd9-b19047aa6d24.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 20:50:20.999,e653d8ed-693e-4928-8fd9-b19047aa6d24,
2024-09-07 20:50:21.000,,2024-09-07 21:12:54.081,2024-09-07 21:12:21.276,,,2.0,a2231967-2854-4f2b-af4c-63e436f1a6ba.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 20:52:33.000,a2231967-2854-4f2b-af4c-63e436f1a6ba,
2024-09-07 20:52:32.999,,2024-09-07 21:12:54.172,2024-09-07 21:12:54.172,,,1.0,659e432d-6e2a-492a-8984-9590ac6f0b8b.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 21:07:22.000,659e432d-6e2a-492a-8984-9590ac6f0b8b,
2024-09-07 21:07:22.000,,2024-09-07 21:12:54.229,2024-09-07 21:12:54.229,,,1.0,4a7a3f87-b11a-4ad2-bc71-b9234a125e25.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-07 21:12:10.000,4a7a3f87-b11a-4ad2-bc71-b9234a125e25,
2024-09-08 15:35:40.271,,2024-09-08 15:41:08.479,2024-09-08 15:41:08.479,,,5.0,0406e404-c67a-4484-acc7-41044bd6706a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-08 15:41:08.395,0406e404-c67a-4484-acc7-41044bd6706a,
2024-09-08 15:48:54.722,,2024-09-08 16:45:48.673,2024-09-08 16:45:48.511,,,3.0,fcdb844a-26ba-45f4-ac42-2cc24f251df8.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-08 16:15:25.001,fcdb844a-26ba-45f4-ac42-2cc24f251df8,
2024-09-08 16:15:25.001,,2024-09-08 16:45:48.872,2024-09-08 16:45:48.731,,,3.0,021e7189-e8b0-496d-a64e-b8561ddae6ea.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-08 16:26:40.000,021e7189-e8b0-496d-a64e-b8561ddae6ea,
2024-09-09 02:25:00.761,,2024-09-09 02:52:52.882,2024-09-09 02:52:52.882,,,1.0,81adad10-3e4e-47b4-a16a-e3eb78813d3a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-09 02:48:18.000,81adad10-3e4e-47b4-a16a-e3eb78813d3a,
2024-09-10 01:50:41.106,,2024-09-10 02:05:02.240,2024-09-10 02:05:02.240,,,1.0,4ecc991e-8eb3-4de6-ab04-0ef39ae78f47.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-10 02:02:07.999,4ecc991e-8eb3-4de6-ab04-0ef39ae78f47,
2024-09-10 14:15:13.868,,2024-09-10 14:18:39.601,2024-09-10 14:18:39.601,,,1.0,a420afdf-c083-4242-80da-3aa921cc4838.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-10 14:17:05.000,a420afdf-c083-4242-80da-3aa921cc4838,
2024-09-10 18:15:20.882,,2024-09-10 19:32:25.531,2024-09-10 19:32:25.531,,,1.0,bdd29ebe-3e29-441a-8fb1-209ff8c33091.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-10 19:26:29.001,bdd29ebe-3e29-441a-8fb1-209ff8c33091,
2024-09-11 14:37:59.463,,2024-09-11 15:10:12.733,2024-09-11 15:10:12.733,,,1.0,e5158c24-7376-4e36-b3a6-5e25c00fb4e0.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-11 15:10:12.687,e5158c24-7376-4e36-b3a6-5e25c00fb4e0,
2024-09-12 13:32:02.023,,2024-09-12 14:16:26.527,2024-09-12 14:16:26.527,,,1.0,5c16bbf1-ea9a-4387-9d14-9fa675d0fc63.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-12 14:15:43.000,5c16bbf1-ea9a-4387-9d14-9fa675d0fc63,
2024-09-12 17:55:18.136,,2024-09-12 19:24:40.917,2024-09-12 19:24:40.917,,,2.0,be5544aa-9304-4472-8424-087117088d68.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-12 19:23:22.001,be5544aa-9304-4472-8424-087117088d68,
2024-09-12 23:38:35.677,,2024-09-12 23:48:37.393,2024-09-12 23:48:37.393,,,3.0,865657c3-0c57-4930-bbfe-580d1222b83e.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-12 23:48:37.354,865657c3-0c57-4930-bbfe-580d1222b83e,
2024-09-13 14:03:53.527,,2024-09-13 14:33:38.356,2024-09-13 14:33:38.356,,,1.0,dced0c82-4f5c-465d-b928-533744760d14.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-13 14:14:57.000,dced0c82-4f5c-465d-b928-533744760d14,
2024-09-13 19:55:02.233,,2024-09-13 21:56:09.387,2024-09-13 21:56:09.387,,,1.0,0741ccf8-31f6-4833-a76b-bb4c050452ed.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-13 21:56:09.342,0741ccf8-31f6-4833-a76b-bb4c050452ed,
2024-09-14 21:54:40.420,,2024-09-15 00:31:36.325,2024-09-15 00:31:36.325,,,1.0,3d2e9847-bca4-4cb0-8089-8d65a184a576.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-14 22:27:47.000,3d2e9847-bca4-4cb0-8089-8d65a184a576,
2024-09-14 22:27:47.000,,2024-09-15 00:31:36.507,2024-09-15 00:31:36.507,,,1.0,f26bc4af-b91d-4850-b9fe-6701d21201eb.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-14 22:35:05.000,f26bc4af-b91d-4850-b9fe-6701d21201eb,
2024-09-16 21:57:20.302,,2024-09-16 22:14:12.315,2024-09-16 22:12:42.866,,,8.0,da710a91-ee5f-4ccd-bae2-90f63e432fac.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-16 22:10:12.001,da710a91-ee5f-4ccd-bae2-90f63e432fac,
2024-09-16 22:10:12.001,,2024-09-16 22:14:12.433,2024-09-16 22:14:12.433,,,1.0,5576d31e-076e-49eb-a313-2dabb1b92fea.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-16 22:11:52.001,5576d31e-076e-49eb-a313-2dabb1b92fea,
2024-09-16 22:36:15.671,,2024-09-16 22:44:53.621,2024-09-16 22:44:53.284,,,2.0,4ac0ab8c-f4d7-4779-9175-861ff3f96156.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-16 22:38:02.001,4ac0ab8c-f4d7-4779-9175-861ff3f96156,
2024-09-16 22:38:02.001,,2024-09-16 22:44:53.792,2024-09-16 22:44:53.792,,,1.0,f30ffa66-d6a1-4ebe-9532-000a6faedf96.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-16 22:39:13.001,f30ffa66-d6a1-4ebe-9532-000a6faedf96,
2024-09-16 21:32:36.625,,2024-09-16 21:41:18.739,2024-09-16 21:41:16.722,,,1.0,a1b51cec-0c4d-4b3c-a2c3-485a71321981.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-16 21:40:26.999,a1b51cec-0c4d-4b3c-a2c3-485a71321981,
2024-09-17 15:15:02.079,,2024-09-17 16:03:03.088,2024-09-17 16:03:03.088,,,1.0,8c8ae03d-95d6-408f-a1fd-63a9b6180f3d.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-17 16:03:03.004,8c8ae03d-95d6-408f-a1fd-63a9b6180f3d,
2024-09-17 17:55:59.104,,2024-09-17 19:18:42.694,2024-09-17 19:18:09.529,,,1.0,628281dd-20a1-4758-81bc-0230e376ae01.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-17 19:18:09.460,628281dd-20a1-4758-81bc-0230e376ae01,
2024-09-17 19:38:40.260,,2024-09-17 20:17:30.372,2024-09-17 20:17:30.372,,,2.0,89026e1e-7b6c-4cf0-9834-7e6faa713356.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-17 20:17:30.307,89026e1e-7b6c-4cf0-9834-7e6faa713356,
2024-09-17 22:15:01.638,,2024-09-18 01:16:31.906,2024-09-18 01:16:18.148,,,3.0,e69b4919-aa4f-40a2-9602-8587f54e78e3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-18 01:16:18.072,e69b4919-aa4f-40a2-9602-8587f54e78e3,
2024-09-18 14:36:32.323,,2024-09-18 15:03:00.520,2024-09-18 15:03:00.520,,,1.0,49609523-934b-4c72-99c4-7d08576ceb69.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-18 15:03:00.463,49609523-934b-4c72-99c4-7d08576ceb69,
2024-09-18 21:16:22.535,,2024-09-19 02:05:01.567,2024-09-19 02:05:01.567,,,1.0,475756b5-3a97-4836-aa2b-5a940a30e669.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-19 01:49:24.000,475756b5-3a97-4836-aa2b-5a940a30e669,
2024-09-19 15:15:01.139,,2024-09-19 16:28:39.424,2024-09-19 16:28:39.424,,,1.0,f6ca5dfd-9ad5-46fc-b0c2-533a1ebba378.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-19 16:28:39.332,f6ca5dfd-9ad5-46fc-b0c2-533a1ebba378,
2024-09-19 19:16:37.422,,2024-09-19 19:33:27.429,2024-09-19 19:33:27.429,,,1.0,115d77df-5612-483d-8561-67730203d4b1.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-19 19:23:14.000,115d77df-5612-483d-8561-67730203d4b1,
2024-09-19 22:55:02.123,,2024-09-19 23:50:53.533,2024-09-19 23:50:53.533,,,5.0,78eb3117-a377-4c4b-8cd9-841a3f294bda.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-19 23:50:53.500,78eb3117-a377-4c4b-8cd9-841a3f294bda,
2024-09-20 00:23:00.955,,2024-09-20 00:32:07.750,2024-09-20 00:32:07.541,,,3.0,a5aa249b-22fc-498e-b685-c82a33521e1b.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-20 00:26:39.000,a5aa249b-22fc-498e-b685-c82a33521e1b,
2024-09-20 00:57:14.576,,2024-09-20 01:52:23.665,2024-09-20 01:52:23.413,,,3.0,d13001b7-c24e-4097-89af-955f2cde24c3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-20 01:41:49.001,d13001b7-c24e-4097-89af-955f2cde24c3,
2024-09-20 03:55:17.879,,2024-09-20 04:33:49.609,2024-09-20 04:33:49.358,,,3.0,88fbcb8a-60ce-4fed-8936-61b7839646bc.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-20 04:32:08.000,88fbcb8a-60ce-4fed-8936-61b7839646bc,
2024-09-20 14:55:07.381,,2024-09-20 15:06:15.242,2024-09-20 15:06:15.242,,,1.0,89f746db-1594-4dd2-aa67-921e53618bdd.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-20 15:06:15.192,89f746db-1594-4dd2-aa67-921e53618bdd,
2024-09-20 20:36:00.215,,2024-09-20 21:15:04.404,2024-09-20 21:15:04.404,,,1.0,ee14b3ad-da53-4574-ac31-017250c03a33.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-20 21:15:04.363,ee14b3ad-da53-4574-ac31-017250c03a33,
2024-09-21 00:43:14.073,,2024-09-21 01:53:40.304,2024-09-21 01:53:40.304,,,1.0,d51d9582-d8ff-40ba-8793-5b1525ecfa98.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-21 01:05:56.000,d51d9582-d8ff-40ba-8793-5b1525ecfa98,
2024-09-21 23:35:31.687,,2024-09-21 23:54:28.682,2024-09-21 23:54:28.682,,,1.0,132cbae6-c31a-4ac3-8246-9d08bd4ca79c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-21 23:54:28.641,132cbae6-c31a-4ac3-8246-9d08bd4ca79c,
2024-09-22 20:10:10.691,,2024-09-22 21:46:33.510,2024-09-22 21:46:33.295,,,2.0,3d215c8e-46b2-4666-a9ba-121de7b82b53.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-22 21:38:00.000,3d215c8e-46b2-4666-a9ba-121de7b82b53,
2024-09-23 14:39:15.878,,2024-09-23 15:04:16.524,2024-09-23 15:04:16.524,,,1.0,085485de-130d-4db2-8b01-ac996f1dd423.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-23 15:04:16.477,085485de-130d-4db2-8b01-ac996f1dd423,
2024-09-24 14:37:09.682,,2024-09-24 15:16:06.294,2024-09-24 15:16:06.294,,,1.0,896b8ea7-6d35-4160-943d-66e95ed50818.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 15:16:06.263,896b8ea7-6d35-4160-943d-66e95ed50818,
2024-09-24 15:16:06.263,,2024-09-24 17:39:58.255,2024-09-24 17:39:56.512,,,1.0,3444b431-9c5a-4156-9f45-cd5a775264aa.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 17:39:02.000,3444b431-9c5a-4156-9f45-cd5a775264aa,
2024-09-24 18:15:12.511,,2024-09-24 19:25:42.532,2024-09-24 19:25:42.532,,,1.0,680b8b00-648c-4532-a8a2-e81c34427bdf.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 19:22:54.000,680b8b00-648c-4532-a8a2-e81c34427bdf,
2024-09-24 19:25:44.142,,2024-09-24 19:34:18.531,2024-09-24 19:34:18.531,,,1.0,c7651d35-13b3-4211-aeaa-9c28c796bd72.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 19:30:16.000,c7651d35-13b3-4211-aeaa-9c28c796bd72,
2024-09-24 21:35:37.344,,2024-09-24 22:09:57.233,2024-09-24 22:09:57.233,,,1.0,1181c0fc-c547-4de6-90ee-867dd66dfff1.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 22:05:15.000,1181c0fc-c547-4de6-90ee-867dd66dfff1,
2024-09-24 22:10:02.658,,2024-09-24 22:33:07.475,2024-09-24 22:33:07.475,,,1.0,3da95cbd-2d71-490f-8c1c-8d792b31ebf3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 22:15:22.000,3da95cbd-2d71-490f-8c1c-8d792b31ebf3,
2024-09-24 22:15:22.000,,2024-09-24 22:33:07.628,2024-09-24 22:33:07.515,,,2.0,f31013c7-6cbe-46c9-b3bc-c1f3ded6c465.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 22:18:46.000,f31013c7-6cbe-46c9-b3bc-c1f3ded6c465,
2024-09-24 22:18:46.000,,2024-09-24 22:33:07.681,2024-09-24 22:33:07.681,,,1.0,61036c09-2154-41d8-981b-41ad17fc1cf5.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-24 22:23:23.000,61036c09-2154-41d8-981b-41ad17fc1cf5,
2024-09-25 14:36:36.816,,2024-09-25 15:16:26.830,2024-09-25 15:16:26.830,,,2.0,44b82a54-9c4b-47ab-b6c0-9d1e023bc71d.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-25 15:16:26.796,44b82a54-9c4b-47ab-b6c0-9d1e023bc71d,
2024-09-25 23:57:28.836,,2024-09-26 00:51:51.509,2024-09-26 00:51:46.244,,,3.0,e2da2273-2ba9-4e76-a03c-6fc0809ac86a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-26 00:51:46.066,e2da2273-2ba9-4e76-a03c-6fc0809ac86a,
2024-09-26 14:14:07.865,,2024-09-26 14:31:51.225,2024-09-26 14:31:51.225,,,1.0,887be195-9e63-47d5-a032-79c22f2ab2c9.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-26 14:17:19.999,887be195-9e63-47d5-a032-79c22f2ab2c9,
2024-09-26 17:16:26.144,,2024-09-26 17:56:32.490,2024-09-26 17:56:32.490,,,1.0,e564833f-ee9f-4517-a841-0d46a53579d3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-26 17:56:32.453,e564833f-ee9f-4517-a841-0d46a53579d3,
2024-09-26 18:41:08.066,,2024-09-26 19:52:26.590,2024-09-26 19:52:26.590,,,1.0,21024806-10b8-490b-b0a8-c899cd56c27f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-26 19:24:41.999,21024806-10b8-490b-b0a8-c899cd56c27f,
2024-09-26 19:24:41.999,,2024-09-26 19:52:26.703,2024-09-26 19:52:26.703,,,1.0,1abe1bdc-bcf9-42ed-a31a-0544988dafc9.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-26 19:36:22.000,1abe1bdc-bcf9-42ed-a31a-0544988dafc9,
2024-09-27 14:36:19.257,,2024-09-27 15:08:14.396,2024-09-27 15:08:14.396,,,1.0,d46e870e-ec93-4d24-b77e-ed1815d46cf7.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-27 15:08:14.347,d46e870e-ec93-4d24-b77e-ed1815d46cf7,
2024-09-27 17:10:23.731,,2024-09-27 17:55:47.747,2024-09-27 17:55:47.747,,,1.0,cd13e151-ab43-4577-a7a7-132caebca5c1.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-27 17:55:47.711,cd13e151-ab43-4577-a7a7-132caebca5c1,
2024-09-28 17:57:01.509,,2024-09-28 18:07:17.837,2024-09-28 18:07:17.837,,,1.0,918e7df6-556b-4c85-8e1b-c336944ce907.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-09-28 18:05:56.001,918e7df6-556b-4c85-8e1b-c336944ce907,
