com.samsung.health.respiratory_rate,6307003,2
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,average,lower_limit,update_time,create_time,client_data_id,upper_limit,client_data_ver,is_outlier,pplib_version,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62900571,2025-01-30 07:22:00.000,,0c5c3fdc-9754-46df-97e5-474b480cb6f4.binning_data.json,62900571,21.62007,21.164719,2025-01-30 14:54:55.396,2025-01-30 14:54:55.396,,21.75713,,0,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-01-30 14:38:00.000,0c5c3fdc-9754-46df-97e5-474b480cb6f4,
62900571,2025-01-31 06:26:00.000,,cc8c2062-ff19-485e-9498-e122fda4dd59.binning_data.json,62900571,22.089928,21.164719,2025-01-31 14:42:15.910,2025-01-31 14:42:15.910,,21.75713,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-01-31 14:42:00.000,cc8c2062-ff19-485e-9498-e122fda4dd59,
62900571,2025-02-03 00:18:00.000,,cfa6df1a-be92-4a70-856d-04acb96ac4bb.binning_data.json,62900571,21.465618,21.164707,2025-02-03 02:30:48.846,2025-02-03 02:30:48.846,,21.766483,,0,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-03 01:35:00.000,cfa6df1a-be92-4a70-856d-04acb96ac4bb,
62900571,2025-02-02 07:23:00.000,,732cacc3-c610-4357-866d-401d2744c2b4.binning_data.json,62900571,21.548,21.164719,2025-02-02 15:18:23.233,2025-02-02 15:18:23.233,,21.75713,,0,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-02 14:46:00.000,732cacc3-c610-4357-866d-401d2744c2b4,
62900571,2025-02-02 15:53:00.000,,1f07a367-32c6-43ac-bdc8-100ced78e887.binning_data.json,62900571,14.666256,21.164707,2025-02-02 19:31:24.585,2025-02-02 19:31:24.585,,21.766483,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-02 18:49:00.000,1f07a367-32c6-43ac-bdc8-100ced78e887,
62900571,2025-02-03 00:18:00.000,,e8fa6ef7-9820-4f25-bbc5-e27811f77887.binning_data.json,62900571,22.479385,21.285955,2025-02-04 17:38:05.668,2025-02-04 17:38:05.668,,21.931932,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-03 01:35:00.000,e8fa6ef7-9820-4f25-bbc5-e27811f77887,
62900571,2025-02-05 00:04:00.000,,b8449cb6-a58d-405e-b952-5d97abccc0e8.binning_data.json,62900571,24.090199,21.285955,2025-02-05 02:37:22.392,2025-02-05 02:37:22.392,,21.931932,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-05 02:28:00.000,b8449cb6-a58d-405e-b952-5d97abccc0e8,
62900571,2025-02-06 07:40:00.000,,a38cdde3-177a-4c23-b78c-7b42a77e6ad2.binning_data.json,62900571,22.628466,21.285955,2025-02-06 09:21:11.745,2025-02-06 09:21:11.745,,21.931932,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-06 09:07:00.000,a38cdde3-177a-4c23-b78c-7b42a77e6ad2,
62900571,2025-02-06 09:28:00.000,,9f1dbe1a-3ad4-473b-a84f-7d90bf539794.binning_data.json,62900571,21.876802,21.285955,2025-02-06 15:13:54.104,2025-02-06 15:13:54.104,,21.931932,,0,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-06 15:08:00.000,9f1dbe1a-3ad4-473b-a84f-7d90bf539794,
62900571,2025-02-07 07:49:00.000,,7f1cc733-1b07-4fd6-a7a4-e833f8f53250.binning_data.json,62900571,22.233839,21.285955,2025-02-07 15:15:16.011,2025-02-07 15:15:16.011,,21.931932,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-07 15:07:00.000,7f1cc733-1b07-4fd6-a7a4-e833f8f53250,
62900571,2025-02-11 08:00:00.000,,89f0808b-df3a-448b-878d-defae877fa02.binning_data.json,62900571,22.993088,21.395882,2025-02-11 15:17:34.008,2025-02-11 15:17:34.008,,21.842941,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-11 15:17:00.000,89f0808b-df3a-448b-878d-defae877fa02,
62900571,2025-02-12 07:14:00.000,,1f1d4c3c-a575-44b8-aaa5-a3e95cfeab1c.binning_data.json,62900571,23.803095,21.395882,2025-02-12 15:05:43.233,2025-02-12 15:05:43.233,,21.842941,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-12 14:43:00.000,1f1d4c3c-a575-44b8-aaa5-a3e95cfeab1c,
62900571,2025-02-13 07:28:00.000,,38a6bf13-1f7a-40f8-b181-3f5a6199d940.binning_data.json,62900571,22.683485,21.395882,2025-02-13 14:48:15.211,2025-02-13 14:48:15.211,,21.842941,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-13 14:39:00.000,38a6bf13-1f7a-40f8-b181-3f5a6199d940,
62900571,2025-02-14 08:23:00.000,,2fe2e1e8-a9fe-42d7-a07c-599cd86867bb.binning_data.json,62900571,21.923342,21.40337,2025-02-14 15:53:33.722,2025-02-14 15:53:33.722,,21.845245,,1,1.01.04,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2025-02-14 15:53:00.000,2fe2e1e8-a9fe-42d7-a07c-599cd86867bb,
62800471,2025-08-25 04:37:00.000,,3d984053-7ace-4af4-9220-a7b77376eb80.binning_data.json,62800471,20.837784,19.998446,2025-08-25 12:33:14.957,2025-08-25 12:33:14.957,,22.850687,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-25 12:27:00.000,3d984053-7ace-4af4-9220-a7b77376eb80,
62800471,2025-08-25 04:37:00.000,,b13e36a7-4892-4235-9c18-4f075a3da36d.binning_data.json,62800471,20.91394,20.11097,2025-08-27 07:12:49.447,2025-08-27 07:12:49.447,,22.680748,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-25 12:27:00.000,b13e36a7-4892-4235-9c18-4f075a3da36d,
62800471,2025-08-27 07:22:00.000,,c79a10e7-0356-4bc3-87c2-994e9cdab57f.binning_data.json,62800471,22.481798,20.258963,2025-08-27 09:58:43.988,2025-08-27 09:58:43.988,,22.75395,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 09:55:00.000,c79a10e7-0356-4bc3-87c2-994e9cdab57f,
62800471,2025-08-27 10:06:00.000,,fff06dae-dc19-4c47-9afe-bd4d648ef882.binning_data.json,62800471,20.690262,20.097473,2025-08-27 12:26:07.399,2025-08-27 12:26:07.399,,22.549454,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 12:21:00.000,fff06dae-dc19-4c47-9afe-bd4d648ef882,
62800471,2025-08-24 05:51:00.000,,5151a074-d7a7-4afe-9979-2ea050df8985.binning_data.json,62800471,21.648598,0.0,2025-08-24 14:21:59.701,2025-08-24 14:21:59.701,,0.0,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-24 14:21:00.000,5151a074-d7a7-4afe-9979-2ea050df8985,
62800471,2025-08-24 14:23:00.000,,10f0f5c5-f6a4-4c7f-b37c-49f12d8644fa.binning_data.json,62800471,23.298182,0.0,2025-08-24 16:21:10.272,2025-08-24 16:21:10.272,,0.0,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-24 16:05:00.000,10f0f5c5-f6a4-4c7f-b37c-49f12d8644fa,
62910051,2025-09-04 04:27:00.000,,b49fb576-f9c2-4c2e-84c4-137e4621a2c3.binning_data.json,62910051,23.914808,20.757124,2025-09-05 16:27:39.261,2025-09-05 16:27:39.261,,23.408606,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 12:24:00.000,b49fb576-f9c2-4c2e-84c4-137e4621a2c3,
62910051,2025-09-06 07:20:00.000,,36a863af-6d09-4bf3-8931-b69f66d1f4a8.binning_data.json,62910051,24.699265,20.679085,2025-09-06 14:06:27.319,2025-09-06 14:06:27.319,,23.760216,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-06 14:00:00.000,36a863af-6d09-4bf3-8931-b69f66d1f4a8,
62910051,2025-09-07 06:38:00.000,,85fad16f-7758-487d-a12a-1fea7f023dda.binning_data.json,62910051,24.598515,20.625156,2025-09-07 12:10:19.764,2025-09-07 12:10:19.764,,23.639938,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 11:47:00.000,85fad16f-7758-487d-a12a-1fea7f023dda,
62910051,2025-09-07 12:23:00.000,,6eb3dc3d-d9d7-41fd-a69d-2bcd9a01057f.binning_data.json,62910051,23.979635,20.518759,2025-09-07 14:25:46.610,2025-09-07 14:25:46.610,,23.234358,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 14:25:00.000,6eb3dc3d-d9d7-41fd-a69d-2bcd9a01057f,
62910051,2025-09-07 12:23:00.000,,413ca8f6-cb89-4be1-9d49-3b8e564d7f43.binning_data.json,62910051,23.426552,19.998446,2025-09-10 15:21:37.310,2025-09-10 15:21:37.310,,22.850687,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-07 14:25:00.000,413ca8f6-cb89-4be1-9d49-3b8e564d7f43,
62910051,2025-09-13 05:40:00.000,,13b08296-763b-4f83-a86a-55d86e1f2e7b.binning_data.json,62910051,22.910732,20.200691,2025-09-13 12:12:29.658,2025-09-13 12:12:29.658,,22.66021,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-13 11:54:00.000,13b08296-763b-4f83-a86a-55d86e1f2e7b,
62910051,2025-09-14 12:49:00.000,,98ee9e7c-332b-4616-b014-a360970742fa.binning_data.json,62910051,20.949564,20.200691,2025-09-14 15:11:28.426,2025-09-14 15:11:28.426,,22.66021,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-14 15:04:00.000,98ee9e7c-332b-4616-b014-a360970742fa,
62910051,2025-09-02 06:09:00.000,,071518a6-2995-4680-b948-ab0529bd96fd.binning_data.json,62910051,23.407087,20.513943,2025-09-02 12:34:25.492,2025-09-02 12:34:25.492,,23.219471,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 12:24:00.000,071518a6-2995-4680-b948-ab0529bd96fd,
62910051,2025-09-03 05:03:00.000,,4b46c243-ce8f-4903-b8b2-c2ee6646869b.binning_data.json,62910051,22.301828,20.495646,2025-09-03 12:42:01.318,2025-09-03 12:42:01.318,,22.801954,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 12:23:00.000,4b46c243-ce8f-4903-b8b2-c2ee6646869b,
62910051,2025-09-11 05:20:00.000,,42ec327e-e86c-4fac-9d42-73282054cdd5.binning_data.json,62910051,23.084053,20.200691,2025-09-11 12:39:51.027,2025-09-11 12:39:51.027,,22.66021,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-11 12:33:00.000,42ec327e-e86c-4fac-9d42-73282054cdd5,
62910051,2025-09-04 04:27:00.000,,647dc9b7-ee36-4076-a169-6fcfe936a6d2.binning_data.json,62910051,22.280508,20.68447,2025-09-04 12:29:55.090,2025-09-04 12:29:55.090,,22.878603,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 12:24:00.000,647dc9b7-ee36-4076-a169-6fcfe936a6d2,
62910051,2025-09-22 06:32:00.000,,e3cd90c9-3904-41db-a216-761f744f986a.binning_data.json,62910051,15.1378355,21.199902,2025-09-23 05:34:31.703,2025-09-23 05:34:31.703,,23.081352,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-22 13:05:00.000,e3cd90c9-3904-41db-a216-761f744f986a,
62910051,2025-09-15 04:54:00.000,,bc76431f-64b2-42a1-8fee-724c6f8642fb.binning_data.json,62910051,22.782684,20.200691,2025-09-15 12:21:55.295,2025-09-15 12:21:55.295,,22.66021,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-15 12:07:00.000,bc76431f-64b2-42a1-8fee-724c6f8642fb,
62910051,2025-09-16 05:45:00.000,,43d91714-6ddf-45fb-b486-9a59ee0e24f6.binning_data.json,62910051,22.297926,20.200691,2025-09-16 12:18:46.377,2025-09-16 12:18:46.377,,22.66021,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-16 12:12:00.000,43d91714-6ddf-45fb-b486-9a59ee0e24f6,
62910051,2025-09-14 05:10:00.000,,885f112d-e843-4763-8e62-bd0560379d68.binning_data.json,62910051,23.2853,20.200691,2025-09-14 12:30:32.722,2025-09-14 12:30:32.722,,22.66021,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-14 12:01:00.000,885f112d-e843-4763-8e62-bd0560379d68,
62910051,2025-09-22 06:32:00.000,,05588391-ce8f-45f0-af14-88e3ada40fb0.binning_data.json,62910051,22.71429,21.199902,2025-09-22 13:20:59.287,2025-09-22 13:20:59.287,,23.081352,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-22 13:05:00.000,05588391-ce8f-45f0-af14-88e3ada40fb0,
62910051,2025-09-12 06:37:00.000,,d664ca79-9590-465a-b370-bca8ff912edc.binning_data.json,62910051,22.425417,20.200691,2025-09-12 12:35:04.229,2025-09-12 12:35:04.229,,22.66021,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-12 12:27:00.000,d664ca79-9590-465a-b370-bca8ff912edc,
62910051,2025-09-17 08:15:00.000,,84d4c2af-2991-4d8c-8466-5074d088a882.binning_data.json,62910051,21.397642,20.200691,2025-09-17 12:19:11.602,2025-09-17 12:19:11.602,,22.66021,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-17 12:14:00.000,84d4c2af-2991-4d8c-8466-5074d088a882,
62910051,2025-09-26 06:28:00.000,,a93cf9ac-b524-41f9-a8bb-4492986a55d8.binning_data.json,62910051,20.792889,21.284931,2025-09-26 11:15:00.265,2025-09-26 11:15:00.265,,22.774395,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-26 11:09:00.000,a93cf9ac-b524-41f9-a8bb-4492986a55d8,
62910051,2025-09-20 05:47:00.000,,b047eee0-c0cd-4200-ba82-72c8b9b0bc79.binning_data.json,62910051,21.440506,20.648964,2025-09-20 12:45:47.438,2025-09-20 12:45:47.438,,22.988342,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-20 12:38:00.000,b047eee0-c0cd-4200-ba82-72c8b9b0bc79,
62910051,2025-09-17 05:39:00.000,,952ca96f-b02e-4aa2-8042-f8551a63e837.binning_data.json,62910051,21.900227,20.200691,2025-09-17 07:44:34.638,2025-09-17 07:44:34.638,,22.66021,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-17 07:14:00.000,952ca96f-b02e-4aa2-8042-f8551a63e837,
62910051,2025-09-13 12:30:00.000,,c6634b02-4f0b-4ed2-81c5-f1aec721e3f2.binning_data.json,62910051,23.565672,20.200691,2025-09-13 15:39:10.314,2025-09-13 15:39:10.314,,22.66021,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-13 15:07:00.000,c6634b02-4f0b-4ed2-81c5-f1aec721e3f2,
62910051,2025-09-20 00:03:00.000,,208cb15a-0a96-4830-8f4b-ed91201b2b76.binning_data.json,62910051,23.77165,20.684471,2025-09-20 01:40:05.134,2025-09-20 01:40:05.134,,22.878605,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-20 01:31:00.000,208cb15a-0a96-4830-8f4b-ed91201b2b76,
62910051,2025-09-23 06:23:00.000,,00e40f3f-8197-46c2-beb3-1e201764f5a9.binning_data.json,62910051,22.257866,21.064184,2025-09-23 10:52:53.399,2025-09-23 10:52:53.399,,23.13653,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-23 10:45:00.000,00e40f3f-8197-46c2-beb3-1e201764f5a9,
62910051,2025-09-28 12:26:00.000,,8112e88e-292a-49bb-bc75-c983fabf9868.binning_data.json,62910051,21.27199,22.247414,2025-09-28 15:52:13.825,2025-09-28 15:52:13.825,,22.408371,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-28 15:19:00.000,8112e88e-292a-49bb-bc75-c983fabf9868,
62910051,2025-09-23 12:10:00.000,,72437650-40fa-4c9c-9341-4154ecb2bc65.binning_data.json,62910051,18.226038,20.62315,2025-09-26 01:29:29.905,2025-09-26 01:29:29.905,,23.591148,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-23 13:19:00.000,72437650-40fa-4c9c-9341-4154ecb2bc65,
62910051,2025-09-18 04:58:00.000,,3061242d-48b4-4378-bcee-bcd53c6a05dd.binning_data.json,62910051,22.190052,20.200691,2025-09-18 12:19:01.187,2025-09-18 12:19:01.187,,22.66021,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-18 12:13:00.000,3061242d-48b4-4378-bcee-bcd53c6a05dd,
62910051,2025-09-28 06:26:00.000,,5867c6d1-49cd-4d1d-b256-c9cb103484ce.binning_data.json,62910051,21.338987,22.247414,2025-09-28 12:12:04.837,2025-09-28 12:12:04.837,,22.408371,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-28 12:07:00.000,5867c6d1-49cd-4d1d-b256-c9cb103484ce,
62910051,2025-09-30 08:13:00.000,,053e60f3-a3f5-4936-8b7b-8e5f625c250f.binning_data.json,62910051,20.69576,21.293123,2025-10-01 11:21:47.534,2025-10-01 11:21:47.534,,22.861254,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-30 09:26:00.000,053e60f3-a3f5-4936-8b7b-8e5f625c250f,
62910051,2025-09-30 08:13:00.000,,33ccb610-c79d-49f1-8f65-16b79a3b9e41.binning_data.json,62910051,22.41668,21.261822,2025-09-30 09:31:29.005,2025-09-30 09:31:29.005,,23.059528,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-30 09:26:00.000,33ccb610-c79d-49f1-8f65-16b79a3b9e41,
62910051,2025-09-30 03:49:00.000,,1cc7f142-f8b5-4512-a02a-d26cab63a84c.binning_data.json,62910051,22.166557,21.405184,2025-09-30 06:02:22.271,2025-09-30 06:02:22.271,,23.00662,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-30 05:53:00.000,1cc7f142-f8b5-4512-a02a-d26cab63a84c,
62910051,2025-09-23 12:10:00.000,,6f54b3e3-1cb7-48aa-90f6-a1dd4dd61004.binning_data.json,62910051,21.53687,21.433212,2025-09-23 13:25:29.091,2025-09-23 13:25:29.091,,22.7943,,0,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-23 13:19:00.000,6f54b3e3-1cb7-48aa-90f6-a1dd4dd61004,
62910051,2025-10-01 11:22:00.000,,e4b11a70-c594-4173-91c5-4353bbf9354d.binning_data.json,62910051,20.681929,21.2579,2025-10-01 13:10:59.992,2025-10-01 13:10:59.992,,23.053646,,1,1.01.04,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-10-01 13:05:00.000,e4b11a70-c594-4173-91c5-4353bbf9354d,
